K,S,q,r,sigma,t,price
198.5,144.45,0.05455,0.0991,0.26330071698522917,0.75,47.46762976476604
198.5,144.45,0.05455,0.0991,0.26330071698522917,1.0,46.17103781610122
198.5,144.45,0.05455,0.0991,0.38590108597281136,0.25,51.9098922959667
198.5,144.45,0.05455,0.0991,0.38590108597281136,0.5,51.475376862503005
198.5,144.45,0.05455,0.0991,0.38590108597281136,0.75,51.43609789335524
198.5,144.45,0.05455,0.0991,0.38590108597281136,1.0,51.427431468579684
198.5,144.45,0.05455,0.0991,0.7066863283197075,0.25,57.338357531366825
198.5,144.45,0.05455,0.0991,0.7066863283197075,0.5,62.03501631115927
198.5,144.45,0.05455,0.0991,0.7066863283197075,0.75,65.58660592644442
198.5,144.45,0.05455,0.0991,0.7066863283197075,1.0,68.27914395085426
198.5,144.45,0.05455,0.14365,0.001,0.25,49.004418807787786
198.5,144.45,0.05455,0.14365,0.001,0.5,44.17933886846089
198.5,144.45,0.05455,0.14365,0.001,0.75,39.566406046707435
198.5,144.45,0.05455,0.14365,0.001,1.0,35.15756870218348
198.5,144.45,0.05455,0.14365,0.1611177812950031,0.25,49.004810556759566
198.5,144.45,0.05455,0.14365,0.1611177812950031,0.5,44.22937558407872
198.5,144.45,0.05455,0.14365,0.1611177812950031,0.75,39.879674578516855
198.5,144.45,0.05455,0.14365,0.1611177812950031,1.0,36.0227829544318
198.5,144.45,0.05455,0.14365,0.26330071698522917,0.25,49.0976305274061
198.5,144.45,0.05455,0.14365,0.26330071698522917,0.5,45.121942473718406
198.5,144.45,0.05455,0.14365,0.26330071698522917,0.75,42.01139529516356
198.5,144.45,0.05455,0.14365,0.26330071698522917,1.0,39.42753160319156
198.5,144.45,0.05455,0.14365,0.38590108597281136,0.25,49.86972739358709
198.5,144.45,0.05455,0.14365,0.38590108597281136,0.5,47.81036450929605
198.5,144.45,0.05455,0.14365,0.38590108597281136,0.75,46.38875590453671
198.5,144.45,0.05455,0.14365,0.38590108597281136,1.0,45.15704773016532
198.5,144.45,0.05455,0.14365,0.7066863283197075,0.25,55.51909778417121
198.5,144.45,0.05455,0.14365,0.7066863283197075,0.5,58.732457558965606
198.5,144.45,0.05455,0.14365,0.7066863283197075,0.75,60.91520570434455
198.5,144.45,0.05455,0.14365,0.7066863283197075,1.0,62.32022635173655
198.5,144.45,0.05455,0.1882,0.001,0.25,46.88344456325203
198.5,144.45,0.05455,0.1882,0.001,0.5,40.109688999787856
198.5,144.45,0.05455,0.1882,0.001,0.75,33.70982105003589
198.5,144.45,0.05455,0.1882,0.001,1.0,27.665809303526125
198.5,144.45,0.05455,0.1882,0.1611177812950031,0.25,46.884128244187615
198.5,144.45,0.05455,0.1882,0.1611177812950031,0.5,40.19743994152296
198.5,144.45,0.05455,0.1882,0.1611177812950031,0.75,34.25991870442991
198.5,144.45,0.05455,0.1882,0.1611177812950031,1.0,29.183580266230205
198.5,144.45,0.05455,0.1882,0.26330071698522917,0.25,47.0013886874362
198.5,144.45,0.05455,0.1882,0.26330071698522917,0.5,41.32388543020694
198.5,144.45,0.05455,0.1882,0.26330071698522917,0.75,36.898184694457285
198.5,144.45,0.05455,0.1882,0.26330071698522917,1.0,33.28424429112835
198.5,144.45,0.05455,0.1882,0.38590108597281136,0.25,47.86513534487355
198.5,144.45,0.05455,0.1882,0.38590108597281136,0.5,44.29544540690018
198.5,144.45,0.05455,0.1882,0.38590108597281136,0.75,41.660450734001614
198.5,144.45,0.05455,0.1882,0.38590108597281136,1.0,39.41308402008833
198.5,144.45,0.05455,0.1882,0.7066863283197075,0.25,53.73595038496907
198.5,144.45,0.05455,0.1882,0.7066863283197075,0.5,55.555331483769635
198.5,144.45,0.05455,0.1882,0.7066863283197075,0.75,56.49598978338728
198.5,144.45,0.05455,0.1882,0.7066863283197075,1.0,56.77072385608308
198.5,144.45,0.0991,0.01,0.001,0.25,57.08915064574338
198.5,144.45,0.0991,0.01,0.001,0.5,60.04304054560071
198.5,144.45,0.0991,0.01,0.001,0.75,62.913783275880796
198.5,144.45,0.0991,0.01,0.001,1.0,65.70344062447481
198.5,144.45,0.0991,0.01,0.1611177812950031,0.25,57.08918573406794
198.5,144.45,0.0991,0.01,0.1611177812950031,0.5,60.046765839309984
198.5,144.45,0.0991,0.01,0.1611177812950031,0.75,62.93367268490776
198.5,144.45,0.0991,0.01,0.1611177812950031,1.0,65.75109099761676
198.5,144.45,0.0991,0.01,0.26330071698522917,0.25,57.12300357052922
198.5,144.45,0.0991,0.01,0.26330071698522917,0.5,60.342290529343266
198.5,144.45,0.0991,0.01,0.26330071698522917,0.75,63.60995887650505
198.5,144.45,0.0991,0.01,0.26330071698522917,1.0,66.81066058889078
198.5,144.45,0.0991,0.01,0.38590108597281136,0.25,57.59237069360163
198.5,144.45,0.0991,0.01,0.38590108597281136,0.5,61.95832702016715
198.5,144.45,0.0991,0.01,0.38590108597281136,0.75,66.24918489942833
198.5,144.45,0.0991,0.01,0.38590108597281136,1.0,70.28952435749198
198.5,144.45,0.0991,0.01,0.7066863283197075,0.25,62.31550017391251
198.5,144.45,0.0991,0.01,0.7066863283197075,0.5,71.1138670656904
198.5,144.45,0.0991,0.01,0.7066863283197075,0.75,78.5241687268145
198.5,144.45,0.0991,0.01,0.7066863283197075,1.0,84.93069435525605
198.5,144.45,0.0991,0.05455,0.001,0.25,54.89611212975266
198.5,144.45,0.0991,0.05455,0.001,0.5,55.69214381682933
198.5,144.45,0.0991,0.05455,0.001,0.75,56.43971845049962
198.5,144.45,0.0991,0.05455,0.001,1.0,57.14041430530296
198.5,144.45,0.0991,0.05455,0.1611177812950031,0.25,54.896177793886935
198.5,144.45,0.0991,0.05455,0.1611177812950031,0.5,55.69959998788705
198.5,144.45,0.0991,0.05455,0.1611177812950031,0.75,56.48197251017385
198.5,144.45,0.0991,0.05455,0.1611177812950031,1.0,57.24732891441887
198.5,144.45,0.0991,0.05455,0.26330071698522917,0.25,54.939997625418954
198.5,144.45,0.0991,0.05455,0.26330071698522917,0.5,56.0954571024586
198.5,144.45,0.0991,0.05455,0.26330071698522917,0.75,57.40856760175465
198.5,144.45,0.0991,0.05455,0.26330071698522917,1.0,58.72513136366727
198.5,144.45,0.0991,0.05455,0.38590108597281136,0.25,55.47304014985227
198.5,144.45,0.0991,0.05455,0.38590108597281136,0.5,57.943743719355446
198.5,144.45,0.0991,0.05455,0.38590108597281136,0.75,60.438161177413505
198.5,144.45,0.0991,0.05455,0.38590108597281136,1.0,62.72931787637638
198.5,144.45,0.0991,0.05455,0.7066863283197075,0.25,60.408899492287794
198.5,144.45,0.0991,0.05455,0.7066863283197075,0.5,67.50411640231742
198.5,144.45,0.0991,0.05455,0.7066863283197075,0.75,73.22918580503851
198.5,144.45,0.0991,0.05455,0.7066863283197075,1.0,77.94885936638273
198.5,144.45,0.0991,0.0991,0.001,0.25,52.72736306726024
198.5,144.45,0.0991,0.0991,0.001,0.5,51.437091878384436
198.5,144.45,0.0991,0.0991,0.001,0.75,50.178394423600345
198.5,144.45,0.0991,0.0991,0.001,1.0,48.95049807410475
198.5,144.45,0.0991,0.0991,0.1611177812950031,0.25,52.727483810465756
198.5,144.45,0.0991,0.0991,0.1611177812950031,0.5,51.451521936728156
198.5,144.45,0.0991,0.0991,0.1611177812950031,0.75,50.26386649434219
198.5,144.45,0.0991,0.0991,0.1611177812950031,1.0,49.17549958028195
198.5,144.45,0.0991,0.0991,0.26330071698522917,0.25,52.783907703559095
198.5,144.45,0.0991,0.0991,0.26330071698522917,0.5,51.97441912525075
198.5,144.45,0.0991,0.0991,0.26330071698522917,0.75,51.50431413458043
198.5,144.45,0.0991,0.0991,0.26330071698522917,1.0,51.16959217107146
198.5,144.45,0.0991,0.0991,0.38590108597281136,0.25,53.38704385896402
198.5,144.45,0.0991,0.0991,0.38590108597281136,0.5,54.07087076599947
198.5,144.45,0.0991,0.0991,0.38590108597281136,0.75,54.93701517613795
198.5,144.45,0.0991,0.0991,0.38590108597281136,1.0,55.697225481833264
198.5,144.45,0.0991,0.0991,0.7066863283197075,0.25,58.53818087846664
198.5,144.45,0.0991,0.0991,0.7066863283197075,0.5,64.02295877140091
198.5,144.45,0.0991,0.0991,0.7066863283197075,0.75,68.20077492594008
198.5,144.45,0.0991,0.0991,0.7066863283197075,1.0,71.41274379812977
198.5,144.45,0.0991,0.14365,0.001,0.25,50.58263443537985
198.5,144.45,0.0991,0.14365,0.001,0.5,47.27577338991359
198.5,144.45,0.0991,0.14365,0.001,0.75,44.12282043303286
198.5,144.45,0.0991,0.14365,0.001,1.0,41.117434695113374
198.5,144.45,0.0991,0.14365,0.1611177812950031,0.25,50.58285260720954
198.5,144.45,0.0991,0.14365,0.1611177812950031,0.5,47.30278659037221
198.5,144.45,0.0991,0.14365,0.1611177812950031,0.75,44.28758463056508
198.5,144.45,0.0991,0.14365,0.1611177812950031,1.0,41.562247094025274
198.5,144.45,0.0991,0.14365,0.26330071698522917,0.25,50.655048575984004
198.5,144.45,0.0991,0.14365,0.26330071698522917,0.5,47.983535194157454
198.5,144.45,0.0991,0.14365,0.26330071698522917,0.75,45.907821247154295
198.5,144.45,0.0991,0.14365,0.26330071698522917,1.0,44.15926308374648
198.5,144.45,0.0991,0.14365,0.38590108597281136,0.25,51.334953504043405
198.5,144.45,0.0991,0.14365,0.38590108597281136,0.5,50.34143896189985
198.5,144.45,0.0991,0.14365,0.38590108597281136,0.75,49.74588365674046
198.5,144.45,0.0991,0.14365,0.38590108597281136,1.0,49.18662398249988
198.5,144.45,0.0991,0.14365,0.7066863283197075,0.25,56.703294645433786
198.5,144.45,0.0991,0.14365,0.7066863283197075,0.5,60.668462816123096
198.5,144.45,0.0991,0.14365,0.7066863283197075,0.75,63.43139937679593
198.5,144.45,0.0991,0.14365,0.7066863283197075,1.0,65.30406989914565
198.5,144.45,0.0991,0.1882,0.001,0.25,48.461660190844114
198.5,144.45,0.0991,0.1882,0.001,0.5,43.20612352124058
198.5,144.45,0.0991,0.1882,0.001,0.75,38.26623543636132
198.5,144.45,0.0991,0.1882,0.001,1.0,33.62567529645603
198.5,144.45,0.0991,0.1882,0.1611177812950031,0.25,48.4620476009188
198.5,144.45,0.0991,0.1882,0.1611177812950031,0.5,43.255057990858106
198.5,144.45,0.0991,0.1882,0.1611177812950031,0.75,38.569209817680445
198.5,144.45,0.0991,0.1882,0.1611177812950031,1.0,34.45319024080317
198.5,144.45,0.0991,0.1882,0.26330071698522917,0.25,48.55383952470511
198.5,144.45,0.0991,0.1882,0.26330071698522917,0.5,44.12796275295885
198.5,144.45,0.0991,0.1882,0.26330071698522917,0.75,40.630881194440725
198.5,144.45,0.0991,0.1882,0.26330071698522917,1.0,37.70958642391388
198.5,144.45,0.0991,0.1882,0.38590108597281136,0.25,49.31738487170823
198.5,144.45,0.0991,0.1882,0.38590108597281136,0.5,46.75716222767791
198.5,144.45,0.0991,0.1882,0.38590108597281136,0.75,44.864399686628026
198.5,144.45,0.0991,0.1882,0.38590108597281136,1.0,43.18945479943845
198.5,144.45,0.0991,0.1882,0.7066863283197075,0.25,54.904184487362386
198.5,144.45,0.0991,0.1882,0.7066863283197075,0.5,57.43865528531601
198.5,144.45,0.0991,0.1882,0.7066863283197075,0.75,58.9135035510966
198.5,144.45,0.0991,0.1882,0.7066863283197075,1.0,59.60479558346109
198.5,144.45,0.14365,0.01,0.001,0.25,58.64988641841403
198.5,144.45,0.14365,0.01,0.001,0.5,63.07126450358366
198.5,144.45,0.14365,0.01,0.001,0.75,67.32047175415522
198.5,144.45,0.14365,0.01,0.001,1.0,71.40362201034536
198.5,144.45,0.14365,0.01,0.1611177812950031,0.25,58.649904636316485
198.5,144.45,0.14365,0.01,0.1611177812950031,0.5,63.073023982103734
198.5,144.45,0.14365,0.01,0.1611177812950031,0.75,67.32908650088757
198.5,144.45,0.14365,0.01,0.1611177812950031,1.0,71.42264796912885
198.5,144.45,0.14365,0.01,0.26330071698522917,0.25,58.67555280484715
198.5,144.45,0.14365,0.01,0.26330071698522917,0.5,63.285889104997146
198.5,144.45,0.14365,0.01,0.26330071698522917,0.75,67.79609957416127
198.5,144.45,0.14365,0.01,0.26330071698522917,1.0,72.12716337425556
198.5,144.45,0.14365,0.01,0.38590108597281136,0.25,59.08279728532116
198.5,144.45,0.14365,0.01,0.38590108597281136,0.5,64.65654898122158
198.5,144.45,0.14365,0.01,0.38590108597281136,0.75,69.99157209890134
198.5,144.45,0.14365,0.01,0.38590108597281136,1.0,74.968195063804
198.5,144.45,0.14365,0.01,0.7066863283197075,0.25,63.54632365482893
198.5,144.45,0.14365,0.01,0.7066863283197075,0.5,73.20516255609849
198.5,144.45,0.14365,0.01,0.7066863283197075,0.75,81.32990834154374
198.5,144.45,0.14365,0.01,0.7066863283197075,1.0,88.3517251355117
198.5,144.45,0.14365,0.05455,0.001,0.25,56.456847902423284
198.5,144.45,0.14365,0.05455,0.001,0.5,58.720367774812246
198.5,144.45,0.14365,0.05455,0.001,0.75,60.84640692877403
198.5,144.45,0.14365,0.05455,0.001,1.0,62.84059569117351
198.5,144.45,0.14365,0.05455,0.1611177812950031,0.25,56.456882602119826
198.5,144.45,0.14365,0.05455,0.1611177812950031,0.5,58.72401100497997
198.5,144.45,0.14365,0.05455,0.1611177812950031,0.75,60.86564276251687
198.5,144.45,0.14365,0.05455,0.1611177812950031,1.0,62.886169831655145
198.5,144.45,0.14365,0.05455,0.26330071698522917,0.25,56.49032588211064
198.5,144.45,0.14365,0.05455,0.26330071698522917,0.5,59.01302565726282
198.5,144.45,0.14365,0.05455,0.26330071698522917,0.75,61.51970587351745
198.5,144.45,0.14365,0.05455,0.26330071698522917,1.0,63.89957162095368
198.5,144.45,0.14365,0.05455,0.38590108597281136,0.25,56.954494432140955
198.5,144.45,0.14365,0.05455,0.38590108597281136,0.5,60.593462893891875
198.5,144.45,0.14365,0.05455,0.38590108597281136,0.75,64.0722056947985
198.5,144.45,0.14365,0.05455,0.38590108597281136,1.0,67.22685356341418
198.5,144.45,0.14365,0.05455,0.7066863283197075,0.25,61.6253119110702
198.5,144.45,0.14365,0.05455,0.7066863283197075,0.5,69.54731789132232
198.5,144.45,0.14365,0.05455,0.7066863283197075,0.75,75.94382781184883
198.5,144.45,0.14365,0.05455,0.7066863283197075,1.0,81.2300752445099
198.5,144.45,0.14365,0.0991,0.001,0.25,54.28809883993087
198.5,144.45,0.14365,0.0991,0.001,0.5,54.46531583636736
198.5,144.45,0.14365,0.0991,0.001,0.75,54.58508290187478
198.5,144.45,0.14365,0.0991,0.001,1.0,54.65067945997528
198.5,144.45,0.14365,0.0991,0.1611177812950031,0.25,54.28816377678839
198.5,144.45,0.14365,0.0991,0.1611177812950031,0.5,54.47260775734143
198.5,144.45,0.14365,0.0991,0.1611177812950031,0.75,54.625948473383275
198.5,144.45,0.14365,0.0991,0.1611177812950031,1.0,54.752935561955276
198.5,144.45,0.14365,0.0991,0.26330071698522917,0.25,54.33149827267649
198.5,144.45,0.14365,0.0991,0.26330071698522917,0.5,54.859744636864775
198.5,144.45,0.14365,0.0991,0.26330071698522917,0.75,55.52209521682899
198.5,144.45,0.14365,0.0991,0.26330071698522917,1.0,56.16634687408756
198.5,144.45,0.14365,0.0991,0.38590108597281136,0.25,54.85863697393687
198.5,144.45,0.14365,0.0991,0.38590108597281136,0.5,56.66731582098926
198.5,144.45,0.14365,0.0991,0.38590108597281136,0.75,58.45213493046371
198.5,144.45,0.14365,0.0991,0.38590108597281136,1.0,59.9960620811702
198.5,144.45,0.14365,0.0991,0.7066863283197075,0.25,59.73982818122653
198.5,144.45,0.14365,0.0991,0.7066863283197075,0.5,66.0170855013145
198.5,144.45,0.14365,0.0991,0.7066863283197075,0.75,70.8228405056729
198.5,144.45,0.14365,0.0991,0.7066863283197075,1.0,74.5524543231659
198.5,144.45,0.14365,0.14365,0.001,0.25,52.1433702080505
198.5,144.45,0.14365,0.14365,0.001,0.5,50.303997347896534
198.5,144.45,0.14365,0.14365,0.001,0.75,48.52950891130729
198.5,144.45,0.14365,0.14365,0.001,1.0,46.817616080983925
198.5,144.45,0.14365,0.14365,0.1611177812950031,0.25,52.14348961393956
198.5,144.45,0.14365,0.14365,0.1611177812950031,0.5,50.3181095301787
198.5,144.45,0.14365,0.14365,0.1611177812950031,0.75,48.61217232982399
198.5,144.45,0.14365,0.14365,0.1611177812950031,1.0,47.03281377147321
198.5,144.45,0.14365,0.14365,0.26330071698522917,0.25,52.19928857248775
198.5,144.45,0.14365,0.14365,0.26330071698522917,0.5,50.82948795038284
198.5,144.45,0.14365,0.14365,0.26330071698522917,0.75,49.811858280370046
198.5,144.45,0.14365,0.14365,0.26330071698522917,1.0,48.94001931622955
198.5,144.45,0.14365,0.14365,0.38590108597281136,0.25,52.795744568154014
198.5,144.45,0.14365,0.14365,0.38590108597281136,0.5,52.879757394572295
198.5,144.45,0.14365,0.14365,0.38590108597281136,0.75,53.13175916001574
198.5,144.45,0.14365,0.14365,0.38590108597281136,1.0,53.27037358101805
198.5,144.45,0.14365,0.14365,0.7066863283197075,0.25,57.88982909989306
198.5,144.45,0.14365,0.14365,0.7066863283197075,0.5,62.61261340076746
198.5,144.45,0.14365,0.14365,0.7066863283197075,0.75,65.9596655601599
198.5,144.45,0.14365,0.14365,0.7066863283197075,1.0,68.3011318366785
198.5,144.45,0.14365,0.1882,0.001,0.25,50.02239596351475
198.5,144.45,0.14365,0.1882,0.001,0.5,46.23434747922349
198.5,144.45,0.14365,0.1882,0.001,0.75,42.672923914635724
198.5,144.45,0.14365,0.1882,0.001,1.0,39.325856682326574
198.5,144.45,0.14365,0.1882,0.1611177812950031,0.25,50.02261171893702
198.5,144.45,0.14365,0.1882,0.1611177812950031,0.5,46.26076561280385
198.5,144.45,0.14365,0.1882,0.1611177812950031,0.75,42.83227388356665
198.5,144.45,0.14365,0.1882,0.1611177812950031,1.0,39.75128761642641
198.5,144.45,0.14365,0.1882,0.26330071698522917,0.25,50.094008066266845
198.5,144.45,0.14365,0.1882,0.26330071698522917,0.5,46.9265181798495
198.5,144.45,0.14365,0.1882,0.26330071698522917,0.75,44.399268767050025
198.5,144.45,0.14365,0.1882,0.26330071698522917,1.0,42.2351458476313
198.5,144.45,0.14365,0.1882,0.38590108597281136,0.25,50.76638256610397
198.5,144.45,0.14365,0.1882,0.38590108597281136,0.5,49.232480289051736
198.5,144.45,0.14365,0.1882,0.38590108597281136,0.75,48.111210650558405
198.5,144.45,0.14365,0.1882,0.38590108597281136,1.0,47.04345345876262
198.5,144.45,0.14365,0.1882,0.7066863283197075,0.25,56.07526553037339
198.5,144.45,0.14365,0.1882,0.7066863283197075,0.5,59.33201277822844
198.5,144.45,0.14365,0.1882,0.7066863283197075,0.75,61.34701392249208
198.5,144.45,0.14365,0.1882,0.7066863283197075,1.0,62.45862643594471
198.5,144.45,0.1882,0.01,0.001,0.25,60.19333593792628
198.5,144.45,0.1882,0.01,0.001,0.5,66.0327804911394
198.5,144.45,0.1882,0.01,0.001,0.75,71.58235438775321
198.5,144.45,0.1882,0.01,0.001,1.0,76.8554338246328
198.5,144.45,0.1882,0.01,0.1611177812950031,0.25,60.193345230663624
198.5,144.45,0.1882,0.01,0.1611177812950031,0.5,66.03358351626568
198.5,144.45,0.1882,0.01,0.1611177812950031,0.75,71.58590209239193
198.5,144.45,0.1882,0.01,0.1611177812950031,1.0,76.86254140931764
198.5,144.45,0.1882,0.01,0.26330071698522917,0.25,60.212675600862575
198.5,144.45,0.1882,0.01,0.26330071698522917,0.5,66.18490380436668
198.5,144.45,0.1882,0.01,0.26330071698522917,0.75,71.9017244768679
198.5,144.45,0.1882,0.01,0.26330071698522917,1.0,77.31759514650474
198.5,144.45,0.1882,0.01,0.38590108597281136,0.25,60.56476266241289
198.5,144.45,0.1882,0.01,0.38590108597281136,0.5,67.33823201852661
198.5,144.45,0.1882,0.01,0.38590108597281136,0.75,73.70549367704164
198.5,144.45,0.1882,0.01,0.38590108597281136,1.0,79.59884821848446
198.5,144.45,0.1882,0.01,0.7066863283197075,0.25,64.77741079686939
198.5,144.45,0.1882,0.01,0.7066863283197075,0.5,75.29639252854581
198.5,144.45,0.1882,0.01,0.7066863283197075,0.75,84.12988886466131
198.5,144.45,0.1882,0.01,0.7066863283197075,1.0,91.75529568268549
198.5,144.45,0.1882,0.05455,0.001,0.25,58.000297421935585
198.5,144.45,0.1882,0.05455,0.001,0.5,61.68188376236803
198.5,144.45,0.1882,0.05455,0.001,0.75,65.10828956237205
198.5,144.45,0.1882,0.05455,0.001,1.0,68.29240750546094
198.5,144.45,0.1882,0.05455,0.1611177812950031,0.25,58.00031543806188
198.5,144.45,0.1882,0.05455,0.1611177812950031,0.5,61.683604481786155
198.5,144.45,0.1882,0.05455,0.1611177812950031,0.75,65.11662122449712
198.5,144.45,0.1882,0.05455,0.1611177812950031,1.0,68.31060446093521
198.5,144.45,0.1882,0.05455,0.26330071698522917,0.25,58.025679534975794
198.5,144.45,0.1882,0.05455,0.26330071698522917,0.5,61.891780453375056
198.5,144.45,0.1882,0.05455,0.26330071698522917,0.75,65.5682880297322
198.5,144.45,0.1882,0.05455,0.26330071698522917,1.0,68.98442256408154
198.5,144.45,0.1882,0.05455,0.38590108597281136,0.25,58.42841349463643
198.5,144.45,0.1882,0.05455,0.38590108597281136,0.5,63.232246414037895
198.5,144.45,0.1882,0.05455,0.38590108597281136,0.75,67.69161630035124
198.5,144.45,0.1882,0.05455,0.38590108597281136,1.0,71.70166418874955
198.5,144.45,0.1882,0.05455,0.7066863283197075,0.25,62.8425031509264
198.5,144.45,0.1882,0.05455,0.7066863283197075,0.5,71.59254476868716
198.5,144.45,0.1882,0.05455,0.7066863283197075,0.75,78.65736951042042
198.5,144.45,0.1882,0.05455,0.7066863283197075,1.0,84.50204411046035
198.5,144.45,0.1882,0.0991,0.001,0.25,55.83154835944315
198.5,144.45,0.1882,0.0991,0.001,0.5,57.42683182392311
198.5,144.45,0.1882,0.0991,0.001,0.75,58.846965535472776
198.5,144.45,0.1882,0.0991,0.001,1.0,60.102491274262704
198.5,144.45,0.1882,0.0991,0.1611177812950031,0.25,55.831582674815984
198.5,144.45,0.1882,0.0991,0.1611177812950031,0.5,57.43039479830604
198.5,144.45,0.1882,0.0991,0.1611177812950031,0.75,58.86556927072104
198.5,144.45,0.1882,0.0991,0.1611177812950031,1.0,60.14607964815545
198.5,144.45,0.1882,0.0991,0.26330071698522917,0.25,55.864655546814305
198.5,144.45,0.1882,0.0991,0.26330071698522917,0.5,57.71304282079366
198.5,144.45,0.1882,0.0991,0.26330071698522917,0.75,59.498139561948435
198.5,144.45,0.1882,0.0991,0.26330071698522917,1.0,61.11532526921808
198.5,144.45,0.1882,0.0991,0.38590108597281136,0.25,56.323683101677815
198.5,144.45,0.1882,0.0991,0.38590108597281136,0.5,59.258665010086105
198.5,144.45,0.1882,0.0991,0.38590108597281136,0.75,61.966763045140404
198.5,144.45,0.1882,0.0991,0.38590108597281136,1.0,64.29763014259204
198.5,144.45,0.1882,0.0991,0.7066863283197075,0.25,60.942767971660025
198.5,144.45,0.1882,0.0991,0.7066863283197075,0.5,68.0152778277223
198.5,144.45,0.1882,0.0991,0.7066863283197075,0.75,73.44827810633375
198.5,144.45,0.1882,0.0991,0.7066863283197075,1.0,77.69070033301095
198.5,144.45,0.1882,0.14365,0.001,0.25,53.68681972756277
198.5,144.45,0.1882,0.14365,0.001,0.5,53.26551333545229
198.5,144.45,0.1882,0.14365,0.001,0.75,52.79139154490531
198.5,144.45,0.1882,0.14365,0.001,1.0,52.269427895271335
198.5,144.45,0.1882,0.14365,0.1611177812950031,0.25,53.686883945198645
198.5,144.45,0.1882,0.14365,0.1611177812950031,0.5,53.27264462456576
198.5,144.45,0.1882,0.14365,0.1611177812950031,0.75,52.83091425461868
198.5,144.45,0.1882,0.14365,0.1611177812950031,1.0,52.36722847162481
198.5,144.45,0.1882,0.14365,0.26330071698522917,0.25,53.72973848087853
198.5,144.45,0.1882,0.14365,0.26330071698522917,0.5,53.65125336486663
198.5,144.45,0.1882,0.14365,0.26330071698522917,0.75,53.6976131968916
198.5,144.45,0.1882,0.14365,0.26330071698522917,1.0,53.719054311593844
198.5,144.45,0.1882,0.14365,0.38590108597281136,0.25,54.25103874798554
198.5,144.45,0.1882,0.14365,0.38590108597281136,0.5,55.419006026065254
198.5,144.45,0.1882,0.14365,0.38590108597281136,0.75,56.531370434975784
198.5,144.45,0.1882,0.14365,0.38590108597281136,1.0,57.38190031559704
198.5,144.45,0.1882,0.14365,0.7066863283197075,0.25,59.07816730841273
198.5,144.45,0.1882,0.14365,0.7066863283197075,0.5,64.56281202339017
198.5,144.45,0.1882,0.14365,0.7066863283197075,0.75,68.49556883844073
198.5,144.45,0.1882,0.14365,0.7066863283197075,1.0,71.30403819616102
198.5,144.45,0.1882,0.1882,0.001,0.25,51.56584548302704
198.5,144.45,0.1882,0.1882,0.001,0.5,49.195863466779265
198.5,144.45,0.1882,0.1882,0.001,0.75,46.934806548233745
198.5,144.45,0.1882,0.1882,0.001,1.0,44.777668496614
198.5,144.45,0.1882,0.1882,0.1611177812950031,0.25,51.565963566411384
198.5,144.45,0.1882,0.1882,0.1611177812950031,0.5,49.209664775410275
198.5,144.45,0.1882,0.1882,0.1611177812950031,0.75,47.0147536081512
198.5,144.45,0.1882,0.1882,0.1611177812950031,1.0,44.98348954545378
198.5,144.45,0.1882,0.1882,0.26330071698522917,0.25,51.62114451200676
198.5,144.45,0.1882,0.1882,0.26330071698522917,0.5,49.709778171294744
198.5,144.45,0.1882,0.1882,0.26330071698522917,0.75,48.17501731719511
198.5,144.45,0.1882,0.1882,0.26330071698522917,1.0,46.80759390587829
198.5,144.45,0.1882,0.1882,0.38590108597281136,0.25,52.21099433543077
198.5,144.45,0.1882,0.1882,0.38590108597281136,0.5,51.714882754711546
198.5,144.45,0.1882,0.1882,0.38590108597281136,0.75,51.38582470101301
198.5,144.45,0.1882,0.1882,0.38590108597281136,1.0,50.9492650111774
198.5,144.45,0.1882,0.1882,0.7066863283197075,0.25,57.248658276082196
198.5,144.45,0.1882,0.1882,0.7066863283197075,0.5,61.23333616729351
198.5,144.45,0.1882,0.1882,0.7066863283197075,0.75,63.7922000964445
198.5,144.45,0.1882,0.1882,0.7066863283197075,1.0,65.32509972391664
198.5,171.675,0.01,0.01,0.001,0.25,26.758021258311857
198.5,171.675,0.01,0.01,0.001,0.5,26.691209754343692
198.5,171.675,0.01,0.01,0.001,0.75,26.624565070523378
198.5,171.675,0.01,0.01,0.001,1.0,26.558086790321422
198.5,171.675,0.01,0.01,0.1611177812950031,0.25,26.968468810929643
198.5,171.675,0.01,0.01,0.1611177812950031,0.5,27.695922896831146
198.5,171.675,0.01,0.01,0.1611177812950031,0.75,28.59212506889551
198.5,171.675,0.01,0.01,0.1611177812950031,1.0,29.503520730471834
198.5,171.675,0.01,0.01,0.26330071698522917,0.25,28.409918383031876
198.5,171.675,0.01,0.01,0.26330071698522917,0.5,30.939585755013113
198.5,171.675,0.01,0.01,0.26330071698522917,0.75,33.23663989167549
198.5,171.675,0.01,0.01,0.26330071698522917,1.0,35.29554797383024
198.5,171.675,0.01,0.01,0.38590108597281136,0.25,31.38618995382927
198.5,171.675,0.01,0.01,0.38590108597281136,0.5,36.072801176034616
198.5,171.675,0.01,0.01,0.38590108597281136,0.75,39.930566341064235
198.5,171.675,0.01,0.01,0.38590108597281136,1.0,43.24880876933939
198.5,171.675,0.01,0.01,0.7066863283197075,0.25,41.39805330384699
198.5,171.675,0.01,0.01,0.7066863283197075,0.5,51.16905941399601
198.5,171.675,0.01,0.01,0.7066863283197075,0.75,58.6707052215401
198.5,171.675,0.01,0.01,0.7066863283197075,1.0,64.90430448866789
