K,S,q,r,sigma,t,price
248.0,99.5418264134097,0.05455,0.05455,0.7066863283197075,0.75,145.1729655549982
248.0,99.5418264134097,0.05455,0.05455,0.7066863283197075,1.0,145.24323517544272
248.0,99.5418264134097,0.05455,0.0991,0.001,0.25,143.73774731423362
248.0,99.5418264134097,0.05455,0.0991,0.001,0.5,139.1475637570546
248.0,99.5418264134097,0.05455,0.0991,0.001,0.75,134.68423626535994
248.0,99.5418264134097,0.05455,0.0991,0.001,1.0,130.3444637654876
248.0,99.5418264134097,0.05455,0.0991,0.1611177812950031,0.25,143.73774731423362
248.0,99.5418264134097,0.05455,0.0991,0.1611177812950031,0.5,139.1475637570546
248.0,99.5418264134097,0.05455,0.0991,0.1611177812950031,0.75,134.6842362658173
248.0,99.5418264134097,0.05455,0.0991,0.1611177812950031,1.0,130.3444639098176
248.0,99.5418264134097,0.05455,0.0991,0.26330071698522917,0.25,143.73774731424416
248.0,99.5418264134097,0.05455,0.0991,0.26330071698522917,0.5,139.1475684414827
248.0,99.5418264134097,0.05455,0.0991,0.26330071698522917,0.75,134.6846853289211
248.0,99.5418264134097,0.05455,0.0991,0.26330071698522917,1.0,130.3493438494866
248.0,99.5418264134097,0.05455,0.0991,0.38590108597281136,0.25,143.73775599471793
248.0,99.5418264134097,0.05455,0.0991,0.38590108597281136,0.5,139.1535383068142
248.0,99.5418264134097,0.05455,0.0991,0.38590108597281136,0.75,134.74908587261385
248.0,99.5418264134097,0.05455,0.0991,0.38590108597281136,1.0,130.57862808399983
248.0,99.5418264134097,0.05455,0.0991,0.7066863283197075,0.25,143.82935725642264
248.0,99.5418264134097,0.05455,0.0991,0.7066863283197075,0.5,140.2489185499348
248.0,99.5418264134097,0.05455,0.0991,0.7066863283197075,0.75,137.6502270626748
248.0,99.5418264134097,0.05455,0.0991,0.7066863283197075,1.0,135.55653292400032
248.0,99.5418264134097,0.05455,0.14365,0.001,0.25,141.05818710916395
248.0,99.5418264134097,0.05455,0.14365,0.001,0.5,133.9485361241036
248.0,99.5418264134097,0.05455,0.14365,0.001,0.75,127.11858211089779
248.0,99.5418264134097,0.05455,0.14365,0.001,1.0,120.55806720130697
248.0,99.5418264134097,0.05455,0.14365,0.1611177812950031,0.25,141.05818710916395
248.0,99.5418264134097,0.05455,0.14365,0.1611177812950031,0.5,133.94853612410364
248.0,99.5418264134097,0.05455,0.14365,0.1611177812950031,0.75,127.1185821130231
248.0,99.5418264134097,0.05455,0.14365,0.1611177812950031,1.0,120.55806786499903
248.0,99.5418264134097,0.05455,0.14365,0.26330071698522917,0.25,141.05818710918302
248.0,99.5418264134097,0.05455,0.14365,0.26330071698522917,0.5,133.94854465428804
248.0,99.5418264134097,0.05455,0.14365,0.26330071698522917,0.75,127.11940350297488
248.0,99.5418264134097,0.05455,0.14365,0.26330071698522917,1.0,120.5670253109067
248.0,99.5418264134097,0.05455,0.14365,0.38590108597281136,0.25,141.05819864880263
248.0,99.5418264134097,0.05455,0.14365,0.38590108597281136,0.5,133.9565475481722
248.0,99.5418264134097,0.05455,0.14365,0.38590108597281136,0.75,127.20613308520994
248.0,99.5418264134097,0.05455,0.14365,0.38590108597281136,1.0,120.87594080297362
248.0,99.5418264134097,0.05455,0.14365,0.7066863283197075,0.25,141.15873635236667
248.0,99.5418264134097,0.05455,0.14365,0.7066863283197075,0.5,135.16547549608163
248.0,99.5418264134097,0.05455,0.14365,0.7066863283197075,0.75,130.41077434919967
248.0,99.5418264134097,0.05455,0.14365,0.7066863283197075,1.0,126.36232642583954
248.0,99.5418264134097,0.05455,0.1882,0.001,0.25,138.40830492959282
248.0,99.5418264134097,0.05455,0.1882,0.001,0.5,128.8640365400688
248.0,99.5418264134097,0.05455,0.1882,0.001,0.75,119.80153889087492
248.0,99.5418264134097,0.05455,0.1882,0.001,1.0,111.19808568560406
248.0,99.5418264134097,0.05455,0.1882,0.1611177812950031,0.25,138.40830492959282
248.0,99.5418264134097,0.05455,0.1882,0.1611177812950031,0.5,128.86403654006892
248.0,99.5418264134097,0.05455,0.1882,0.1611177812950031,0.75,119.80153890022407
248.0,99.5418264134097,0.05455,0.1882,0.1611177812950031,1.0,111.19808852548688
248.0,99.5418264134097,0.05455,0.1882,0.26330071698522917,0.25,138.40830492962715
248.0,99.5418264134097,0.05455,0.1882,0.26330071698522917,0.5,128.86405186711428
248.0,99.5418264134097,0.05455,0.1882,0.26330071698522917,0.75,119.80301231178446
248.0,99.5418264134097,0.05455,0.1882,0.26330071698522917,1.0,111.21411784107636
248.0,99.5418264134097,0.05455,0.1882,0.38590108597281136,0.25,138.40832022255032
248.0,99.5418264134097,0.05455,0.1882,0.38590108597281136,0.5,128.87471586882702
248.0,99.5418264134097,0.05455,0.1882,0.38590108597281136,0.75,119.91873186516455
248.0,99.5418264134097,0.05455,0.1882,0.38590108597281136,1.0,111.62485086702054
248.0,99.5418264134097,0.05455,0.1882,0.7066863283197075,0.25,138.5185721025992
248.0,99.5418264134097,0.05455,0.1882,0.7066863283197075,0.5,130.20656452843284
248.0,99.5418264134097,0.05455,0.1882,0.7066863283197075,0.75,123.44753818255536
248.0,99.5418264134097,0.05455,0.1882,0.7066863283197075,1.0,117.64300055046479
248.0,99.5418264134097,0.0991,0.01,0.001,0.25,150.27479800530006
248.0,99.5418264134097,0.0991,0.01,0.001,0.5,152.03336179688517
248.0,99.5418264134097,0.0991,0.01,0.001,0.75,153.73531971507919
248.0,99.5418264134097,0.0991,0.01,0.001,1.0,155.3820908300623
248.0,99.5418264134097,0.0991,0.01,0.1611177812950031,0.25,150.27479800530006
248.0,99.5418264134097,0.0991,0.01,0.1611177812950031,0.5,152.03336179688517
248.0,99.5418264134097,0.0991,0.01,0.1611177812950031,0.75,153.73531971508234
248.0,99.5418264134097,0.0991,0.01,0.1611177812950031,1.0,155.38209083098084
248.0,99.5418264134097,0.0991,0.01,0.26330071698522917,0.25,150.2747980053017
248.0,99.5418264134097,0.0991,0.01,0.26330071698522917,0.5,152.0333624969143
248.0,99.5418264134097,0.0991,0.01,0.26330071698522917,0.75,153.73538278921816
248.0,99.5418264134097,0.0991,0.01,0.26330071698522917,1.0,155.38273765399086
248.0,99.5418264134097,0.0991,0.01,0.38590108597281136,0.25,150.2748015916334
248.0,99.5418264134097,0.0991,0.01,0.38590108597281136,0.5,152.03570009307364
248.0,99.5418264134097,0.0991,0.01,0.38590108597281136,0.75,153.75951965643455
248.0,99.5418264134097,0.0991,0.01,0.38590108597281136,1.0,155.46578997449933
248.0,99.5418264134097,0.0991,0.01,0.7066863283197075,0.25,150.34296537820364
248.0,99.5418264134097,0.0991,0.01,0.7066863283197075,0.5,152.8241697921377
248.0,99.5418264134097,0.0991,0.01,0.7066863283197075,0.75,155.80419833200074
248.0,99.5418264134097,0.0991,0.01,0.7066863283197075,1.0,158.9280018384684
248.0,99.5418264134097,0.0991,0.05455,0.001,0.25,147.5348808669338
248.0,99.5418264134097,0.0991,0.05455,0.001,0.5,146.59748074532192
248.0,99.5418264134097,0.0991,0.05455,0.001,0.75,145.6468155503712
248.0,99.5418264134097,0.0991,0.05455,0.001,1.0,144.68370026505167
248.0,99.5418264134097,0.0991,0.05455,0.1611177812950031,0.25,147.5348808669338
248.0,99.5418264134097,0.0991,0.05455,0.1611177812950031,0.5,146.59748074532192
248.0,99.5418264134097,0.0991,0.05455,0.1611177812950031,0.75,145.64681555038857
248.0,99.5418264134097,0.0991,0.05455,0.1611177812950031,1.0,144.6837002703042
248.0,99.5418264134097,0.0991,0.05455,0.26330071698522917,0.25,147.5348808669369
248.0,99.5418264134097,0.0991,0.05455,0.26330071698522917,0.5,146.59748207244962
248.0,99.5418264134097,0.0991,0.05455,0.26330071698522917,0.75,145.6469379392443
248.0,99.5418264134097,0.0991,0.05455,0.26330071698522917,1.0,144.68498293824814
248.0,99.5418264134097,0.0991,0.05455,0.38590108597281136,0.25,147.5348856792751
248.0,99.5418264134097,0.0991,0.05455,0.38590108597281136,0.5,146.6006728151438
248.0,99.5418264134097,0.0991,0.05455,0.38590108597281136,0.75,145.68034695038503
248.0,99.5418264134097,0.0991,0.05455,0.38590108597281136,1.0,144.80122330323877
248.0,99.5418264134097,0.0991,0.05455,0.7066863283197075,0.25,147.60989166523663
248.0,99.5418264134097,0.0991,0.05455,0.7066863283197075,0.5,147.47548095044775
248.0,99.5418264134097,0.0991,0.05455,0.7066863283197075,0.75,147.9591277108614
248.0,99.5418264134097,0.0991,0.05455,0.7066863283197075,1.0,148.66788174146973
248.0,99.5418264134097,0.0991,0.0991,0.001,0.25,144.8253102498148
248.0,99.5418264134097,0.0991,0.0991,0.001,0.5,141.28134532600535
248.0,99.5418264134097,0.0991,0.0991,0.001,0.75,137.8241034160084
248.0,99.5418264134097,0.0991,0.0991,0.001,1.0,134.45146235403323
248.0,99.5418264134097,0.0991,0.0991,0.1611177812950031,0.25,144.8253102498148
248.0,99.5418264134097,0.0991,0.0991,0.1611177812950031,0.5,141.28134532600535
248.0,99.5418264134097,0.0991,0.0991,0.1611177812950031,0.75,137.8241034160985
248.0,99.5418264134097,0.0991,0.0991,0.1611177812950031,1.0,134.45146238195673
248.0,99.5418264134097,0.0991,0.0991,0.26330071698522917,0.25,144.82531024982052
248.0,99.5418264134097,0.0991,0.0991,0.26330071698522917,0.5,141.28134780835876
248.0,99.5418264134097,0.0991,0.0991,0.26330071698522917,0.75,137.8243362490108
248.0,99.5418264134097,0.0991,0.0991,0.26330071698522917,1.0,134.45394085419514
248.0,99.5418264134097,0.0991,0.0991,0.38590108597281136,0.25,144.82531668717738
248.0,99.5418264134097,0.0991,0.0991,0.38590108597281136,0.5,141.28567690869335
248.0,99.5418264134097,0.0991,0.0991,0.38590108597281136,0.75,137.87016139772817
248.0,99.5418264134097,0.0991,0.0991,0.38590108597281136,1.0,134.61461460949116
248.0,99.5418264134097,0.0991,0.0991,0.7066863283197075,0.25,144.90778099051957
248.0,99.5418264134097,0.0991,0.0991,0.7066863283197075,0.5,142.25458760604857
248.0,99.5418264134097,0.0991,0.0991,0.7066863283197075,0.75,140.40251400050064
248.0,99.5418264134097,0.0991,0.0991,0.7066863283197075,1.0,138.9146646170934
248.0,99.5418264134097,0.0991,0.14365,0.001,0.25,142.1457500447451
248.0,99.5418264134097,0.0991,0.14365,0.001,0.5,136.08231769305436
248.0,99.5418264134097,0.0991,0.14365,0.001,0.75,130.25844926154625
248.0,99.5418264134097,0.0991,0.14365,0.001,1.0,124.66506578985255
248.0,99.5418264134097,0.0991,0.14365,0.1611177812950031,0.25,142.1457500447451
248.0,99.5418264134097,0.0991,0.14365,0.1611177812950031,0.5,136.08231769305436
248.0,99.5418264134097,0.0991,0.14365,0.1611177812950031,0.75,130.2584492619886
248.0,99.5418264134097,0.0991,0.14365,0.1611177812950031,1.0,124.66506592789375
248.0,99.5418264134097,0.0991,0.14365,0.26330071698522917,0.25,142.14575004475554
248.0,99.5418264134097,0.0991,0.14365,0.26330071698522917,0.5,136.0823222742904
248.0,99.5418264134097,0.0991,0.14365,0.26330071698522917,0.75,130.25888356866872
248.0,99.5418264134097,0.0991,0.14365,0.26330071698522917,1.0,124.66973323774573
248.0,99.5418264134097,0.0991,0.14365,0.38590108597281136,0.25,142.1457586290869
248.0,99.5418264134097,0.0991,0.14365,0.38590108597281136,0.5,136.08816063098664
248.0,99.5418264134097,0.0991,0.14365,0.38590108597281136,0.75,130.32116788037163
248.0,99.5418264134097,0.0991,0.14365,0.38590108597281136,1.0,124.88902704857915
248.0,99.5418264134097,0.0991,0.14365,0.7066863283197075,0.25,142.23634534199536
248.0,99.5418264134097,0.0991,0.14365,0.7066863283197075,0.5,137.1594110231192
248.0,99.5418264134097,0.0991,0.14365,0.7066863283197075,0.75,133.1269762138843
248.0,99.5418264134097,0.0991,0.14365,0.7066863283197075,1.0,129.65003351135306
248.0,99.5418264134097,0.0991,0.1882,0.001,0.25,139.495867865174
248.0,99.5418264134097,0.0991,0.1882,0.001,0.5,130.99781810901956
248.0,99.5418264134097,0.0991,0.1882,0.001,0.75,122.94140604152334
248.0,99.5418264134097,0.0991,0.1882,0.001,1.0,115.30508427414968
248.0,99.5418264134097,0.0991,0.1882,0.1611177812950031,0.25,139.495867865174
248.0,99.5418264134097,0.0991,0.1882,0.1611177812950031,0.5,130.9978181090196
248.0,99.5418264134097,0.0991,0.1882,0.1611177812950031,0.75,122.94140604357881
248.0,99.5418264134097,0.0991,0.1882,0.1611177812950031,1.0,115.30508490892319
248.0,99.5418264134097,0.0991,0.1882,0.26330071698522917,0.25,139.49586786519288
248.0,99.5418264134097,0.0991,0.1882,0.26330071698522917,0.5,130.9978264512947
248.0,99.5418264134097,0.0991,0.1882,0.26330071698522917,0.75,122.94220044227256
248.0,99.5418264134097,0.0991,0.1882,0.26330071698522917,1.0,115.31365205900482
248.0,99.5418264134097,0.0991,0.1882,0.38590108597281136,0.25,139.49587927700304
248.0,99.5418264134097,0.0991,0.1882,0.38590108597281136,0.5,131.00565305147802
248.0,99.5418264134097,0.0991,0.1882,0.38590108597281136,0.75,123.02608004986661
248.0,99.5418264134097,0.0991,0.1882,0.38590108597281136,1.0,115.60910741652056
248.0,99.5418264134097,0.0991,0.1882,0.7066863283197075,0.25,139.5953034543532
248.0,99.5418264134097,0.0991,0.1882,0.7066863283197075,0.5,132.18794983507573
248.0,99.5418264134097,0.0991,0.1882,0.7066863283197075,0.75,126.12541530291303
248.0,99.5418264134097,0.0991,0.1882,0.7066863283197075,1.0,120.85643902435658
248.0,99.5418264134097,0.14365,0.01,0.001,0.25,151.35031541174087
248.0,99.5418264134097,0.14365,0.01,0.001,0.5,154.12013883784374
248.0,99.5418264134097,0.14365,0.01,0.001,0.75,156.77200936244756
248.0,99.5418264134097,0.14365,0.01,0.001,1.0,159.3101383623384
248.0,99.5418264134097,0.14365,0.01,0.1611177812950031,0.25,151.35031541174087
248.0,99.5418264134097,0.14365,0.01,0.1611177812950031,0.5,154.12013883784374
248.0,99.5418264134097,0.14365,0.01,0.1611177812950031,0.75,156.7720093624481
248.0,99.5418264134097,0.14365,0.01,0.1611177812950031,1.0,159.31013836248115
248.0,99.5418264134097,0.14365,0.01,0.26330071698522917,0.25,151.35031541174178
248.0,99.5418264134097,0.14365,0.01,0.26330071698522917,0.5,154.12013919411982
248.0,99.5418264134097,0.14365,0.01,0.26330071698522917,0.75,156.77204018201195
248.0,99.5418264134097,0.14365,0.01,0.26330071698522917,1.0,159.31044229857824
248.0,99.5418264134097,0.14365,0.01,0.38590108597281136,0.25,151.35031804656754
248.0,99.5418264134097,0.14365,0.01,0.38590108597281136,0.5,154.12180395731374
248.0,99.5418264134097,0.14365,0.01,0.38590108597281136,0.75,156.78875341185577
248.0,99.5418264134097,0.14365,0.01,0.38590108597281136,1.0,159.36650212668061
248.0,99.5418264134097,0.14365,0.01,0.7066863283197075,0.25,151.4115251450563
248.0,99.5418264134097,0.14365,0.01,0.7066863283197075,0.5,154.81560050545994
248.0,99.5418264134097,0.14365,0.01,0.7066863283197075,0.75,158.55808545011305
248.0,99.5418264134097,0.14365,0.01,0.7066863283197075,1.0,162.31935273536968
248.0,99.5418264134097,0.14365,0.05455,0.001,0.25,148.61039827337464
248.0,99.5418264134097,0.14365,0.05455,0.001,0.5,148.68425778628048
248.0,99.5418264134097,0.14365,0.05455,0.001,0.75,148.6835051977396
248.0,99.5418264134097,0.14365,0.05455,0.001,1.0,148.6117477973277
248.0,99.5418264134097,0.14365,0.05455,0.1611177812950031,0.25,148.61039827337464
248.0,99.5418264134097,0.14365,0.05455,0.1611177812950031,0.5,148.68425778628048
248.0,99.5418264134097,0.14365,0.05455,0.1611177812950031,0.75,148.68350519774265
248.0,99.5418264134097,0.14365,0.05455,0.1611177812950031,1.0,148.61174779820618
248.0,99.5418264134097,0.14365,0.05455,0.26330071698522917,0.25,148.6103982733763
248.0,99.5418264134097,0.14365,0.05455,0.26330071698522917,0.5,148.68425847088884
248.0,99.5418264134097,0.14365,0.05455,0.26330071698522917,0.75,148.68356619923287
248.0,99.5418264134097,0.14365,0.05455,0.26330071698522917,1.0,148.6123664377001
248.0,99.5418264134097,0.14365,0.05455,0.38590108597281136,0.25,148.6104018199868
248.0,99.5418264134097,0.14365,0.05455,0.38590108597281136,0.5,148.68654457274076
248.0,99.5418264134097,0.14365,0.05455,0.38590108597281136,0.75,148.70690991770223
248.0,99.5418264134097,0.14365,0.05455,0.38590108597281136,1.0,148.691799984021
248.0,99.5418264134097,0.14365,0.05455,0.7066863283197075,0.25,148.67781064438378
248.0,99.5418264134097,0.14365,0.05455,0.7066863283197075,0.5,149.457645274631
248.0,99.5418264134097,0.14365,0.05455,0.7066863283197075,0.75,150.68439949556685
248.0,99.5418264134097,0.14365,0.05455,0.7066863283197075,1.0,152.00315558234288
248.0,99.5418264134097,0.14365,0.0991,0.001,0.25,145.90082765625564
248.0,99.5418264134097,0.14365,0.0991,0.001,0.5,143.36812236696395
248.0,99.5418264134097,0.14365,0.0991,0.001,0.75,140.86079306337678
248.0,99.5418264134097,0.14365,0.0991,0.001,1.0,138.37950988630928
248.0,99.5418264134097,0.14365,0.0991,0.1611177812950031,0.25,145.90082765625564
248.0,99.5418264134097,0.14365,0.0991,0.1611177812950031,0.5,143.36812236696395
248.0,99.5418264134097,0.14365,0.0991,0.1611177812950031,0.75,140.86079306339357
248.0,99.5418264134097,0.14365,0.0991,0.1611177812950031,1.0,138.37950989133293
248.0,99.5418264134097,0.14365,0.0991,0.26330071698522917,0.25,145.9008276562587
248.0,99.5418264134097,0.14365,0.0991,0.26330071698522917,0.5,143.36812366485668
248.0,99.5418264134097,0.14365,0.0991,0.26330071698522917,0.75,140.8609114304943
248.0,99.5418264134097,0.14365,0.0991,0.26330071698522917,1.0,138.38073667058384
248.0,99.5418264134097,0.14365,0.0991,0.38590108597281136,0.25,145.90083241529686
248.0,99.5418264134097,0.14365,0.0991,0.38590108597281136,0.5,143.3712441194968
248.0,99.5418264134097,0.14365,0.0991,0.38590108597281136,0.75,140.89322260590146
248.0,99.5418264134097,0.14365,0.0991,0.38590108597281136,1.0,138.4919121845287
248.0,99.5418264134097,0.14365,0.0991,0.7066863283197075,0.25,145.97500765688486
248.0,99.5418264134097,0.14365,0.0991,0.7066863283197075,0.5,144.2267813303153
248.0,99.5418264134097,0.14365,0.0991,0.7066863283197075,0.75,143.09712156466207
248.0,99.5418264134097,0.14365,0.0991,0.7066863283197075,1.0,142.19009172099308
248.0,99.5418264134097,0.14365,0.14365,0.001,0.25,143.22126745118595
248.0,99.5418264134097,0.14365,0.14365,0.001,0.5,138.16909473401296
248.0,99.5418264134097,0.14365,0.14365,0.001,0.75,133.29513890891465
248.0,99.5418264134097,0.14365,0.14365,0.001,1.0,128.5931133221286
248.0,99.5418264134097,0.14365,0.14365,0.1611177812950031,0.25,143.22126745118595
248.0,99.5418264134097,0.14365,0.14365,0.1611177812950031,0.5,138.16909473401296
248.0,99.5418264134097,0.14365,0.14365,0.1611177812950031,0.75,133.2951389090018
248.0,99.5418264134097,0.14365,0.14365,0.1611177812950031,1.0,128.59311334883543
248.0,99.5418264134097,0.14365,0.14365,0.26330071698522917,0.25,143.2212674511916
248.0,99.5418264134097,0.14365,0.14365,0.26330071698522917,0.5,138.16909716168325
248.0,99.5418264134097,0.14365,0.14365,0.26330071698522917,0.75,133.29536409091568
248.0,99.5418264134097,0.14365,0.14365,0.26330071698522917,1.0,128.59548382853004
248.0,99.5418264134097,0.14365,0.14365,0.38590108597281136,0.25,143.2212738172502
248.0,99.5418264134097,0.14365,0.14365,0.38590108597281136,0.5,138.17333089737468
248.0,99.5418264134097,0.14365,0.14365,0.38590108597281136,0.75,133.33968340381094
248.0,99.5418264134097,0.14365,0.14365,0.38590108597281136,1.0,128.74915667121184
248.0,99.5418264134097,0.14365,0.14365,0.7066863283197075,0.25,143.30282477007586
248.0,99.5418264134097,0.14365,0.14365,0.7066863283197075,0.5,139.12089770899274
248.0,99.5418264134097,0.14365,0.14365,0.7066863283197075,0.75,135.78882171551865
248.0,99.5418264134097,0.14365,0.14365,0.7066863283197075,1.0,132.86184394316123
248.0,99.5418264134097,0.14365,0.1882,0.001,0.25,140.57138527161484
248.0,99.5418264134097,0.14365,0.1882,0.001,0.5,133.08459514997813
248.0,99.5418264134097,0.14365,0.1882,0.001,0.75,125.97809568889174
248.0,99.5418264134097,0.14365,0.1882,0.001,1.0,119.2331318064257
248.0,99.5418264134097,0.14365,0.1882,0.1611177812950031,0.25,140.57138527161484
248.0,99.5418264134097,0.14365,0.1882,0.1611177812950031,0.5,133.08459514997813
248.0,99.5418264134097,0.14365,0.1882,0.1611177812950031,0.75,125.97809568931956
248.0,99.5418264134097,0.14365,0.1882,0.1611177812950031,1.0,119.23313193845215
248.0,99.5418264134097,0.14365,0.1882,0.26330071698522917,0.25,140.57138527162516
248.0,99.5418264134097,0.14365,0.1882,0.26330071698522917,0.5,133.08459963029526
248.0,99.5418264134097,0.14365,0.1882,0.26330071698522917,0.75,125.97851572447902
248.0,99.5418264134097,0.14365,0.1882,0.26330071698522917,1.0,119.23759588324083
248.0,99.5418264134097,0.14365,0.1882,0.38590108597281136,0.25,140.57139376087898
248.0,99.5418264134097,0.14365,0.1882,0.38590108597281136,0.5,133.0903093753263
248.0,99.5418264134097,0.14365,0.1882,0.38590108597281136,0.75,126.03875334456517
248.0,99.5418264134097,0.14365,0.1882,0.38590108597281136,1.0,119.44733457535776
248.0,99.5418264134097,0.14365,0.1882,0.7066863283197075,0.25,140.66097716183705
248.0,99.5418264134097,0.14365,0.1882,0.7066863283197075,0.5,134.13796146678163
248.0,99.5418264134097,0.14365,0.1882,0.7066863283197075,0.75,128.75236150378876
248.0,99.5418264134097,0.14365,0.1882,0.7066863283197075,1.0,124.0008934052555
248.0,99.5418264134097,0.1882,0.01,0.001,0.25,152.41392070180078
248.0,99.5418264134097,0.1882,0.01,0.001,0.5,156.16094680152534
248.0,99.5418264134097,0.1882,0.01,0.001,0.75,159.7089119675562
248.0,99.5418264134097,0.1882,0.01,0.001,1.0,163.0670321335836
248.0,99.5418264134097,0.1882,0.01,0.1611177812950031,0.25,152.41392070180078
248.0,99.5418264134097,0.1882,0.01,0.1611177812950031,0.5,156.16094680152534
248.0,99.5418264134097,0.1882,0.01,0.1611177812950031,0.75,159.70891196755628
248.0,99.5418264134097,0.1882,0.01,0.1611177812950031,1.0,163.06703213360424
248.0,99.5418264134097,0.1882,0.01,0.26330071698522917,0.25,152.41392070180126
248.0,99.5418264134097,0.1882,0.01,0.26330071698522917,0.5,156.16094698041522
248.0,99.5418264134097,0.1882,0.01,0.26330071698522917,0.75,159.70892672955603
248.0,99.5418264134097,0.1882,0.01,0.26330071698522917,1.0,163.06717125356565
248.0,99.5418264134097,0.1882,0.01,0.38590108597281136,0.25,152.41392263152812
248.0,99.5418264134097,0.1882,0.01,0.38590108597281136,0.5,156.16212542623208
248.0,99.5418264134097,0.1882,0.01,0.38590108597281136,0.75,159.7203956379902
248.0,99.5418264134097,0.1882,0.01,0.38590108597281136,1.0,163.10455281136908
248.0,99.5418264134097,0.1882,0.01,0.7066863283197075,0.25,152.46883580234848
248.0,99.5418264134097,0.1882,0.01,0.7066863283197075,0.5,156.77156799420666
248.0,99.5418264134097,0.1882,0.01,0.7066863283197075,0.75,161.2472275876004
248.0,99.5418264134097,0.1882,0.01,0.7066863283197075,1.0,165.61299107169486
248.0,99.5418264134097,0.1882,0.05455,0.001,0.25,149.67400356343452
248.0,99.5418264134097,0.1882,0.05455,0.001,0.5,150.7250657499621
248.0,99.5418264134097,0.1882,0.05455,0.001,0.75,151.6204078028482
248.0,99.5418264134097,0.1882,0.05455,0.001,1.0,152.36864156857294
248.0,99.5418264134097,0.1882,0.05455,0.1611177812950031,0.25,149.67400356343452
248.0,99.5418264134097,0.1882,0.05455,0.1611177812950031,0.5,150.7250657499621
248.0,99.5418264134097,0.1882,0.05455,0.1611177812950031,0.75,151.62040780284872
248.0,99.5418264134097,0.1882,0.05455,0.1611177812950031,1.0,152.3686415687095
248.0,99.5418264134097,0.1882,0.05455,0.26330071698522917,0.25,149.6740035634354
248.0,99.5418264134097,0.1882,0.05455,0.26330071698522917,0.5,150.7250660983899
248.0,99.5418264134097,0.1882,0.05455,0.26330071698522917,0.75,151.62043760966728
248.0,99.5418264134097,0.1882,0.05455,0.26330071698522917,1.0,152.36893226163534
248.0,99.5418264134097,0.1882,0.05455,0.38590108597281136,0.25,149.67400616907864
248.0,99.5418264134097,0.1882,0.05455,0.38590108597281136,0.5,150.72669418894156
248.0,99.5418264134097,0.1882,0.05455,0.38590108597281136,0.75,151.63660163496064
248.0,99.5418264134097,0.1882,0.05455,0.38590108597281136,1.0,152.42254943843483
248.0,99.5418264134097,0.1882,0.05455,0.7066863283197075,0.25,149.73453535563758
248.0,99.5418264134097,0.1882,0.05455,0.7066863283197075,0.5,151.40520727052174
248.0,99.5418264134097,0.1882,0.05455,0.7066863283197075,0.75,153.34779259481493
248.0,99.5418264134097,0.1882,0.05455,0.7066863283197075,1.0,155.24673778342
248.0,99.5418264134097,0.1882,0.0991,0.001,0.25,146.96443294631555
248.0,99.5418264134097,0.1882,0.0991,0.001,0.5,145.40893033064557
248.0,99.5418264134097,0.1882,0.0991,0.001,0.75,143.7976956684854
248.0,99.5418264134097,0.1882,0.0991,0.001,1.0,142.1364036575545
248.0,99.5418264134097,0.1882,0.0991,0.1611177812950031,0.25,146.96443294631555
248.0,99.5418264134097,0.1882,0.0991,0.1611177812950031,0.5,145.40893033064557
248.0,99.5418264134097,0.1882,0.0991,0.1611177812950031,0.75,143.79769566848836
248.0,99.5418264134097,0.1882,0.0991,0.1611177812950031,1.0,142.1364036583947
248.0,99.5418264134097,0.1882,0.0991,0.26330071698522917,0.25,146.96443294631717
248.0,99.5418264134097,0.1882,0.0991,0.26330071698522917,0.5,145.40893100017286
248.0,99.5418264134097,0.1882,0.0991,0.26330071698522917,0.75,143.79775466544106
248.0,99.5418264134097,0.1882,0.0991,0.26330071698522917,1.0,142.13699534239097
248.0,99.5418264134097,0.1882,0.0991,0.38590108597281136,0.25,146.96443645364647
248.0,99.5418264134097,0.1882,0.0991,0.38590108597281136,0.5,145.41116674207228
248.0,99.5418264134097,0.1882,0.0991,0.38590108597281136,0.75,143.82033129840224
248.0,99.5418264134097,0.1882,0.0991,0.38590108597281136,1.0,142.21296779255832
248.0,99.5418264134097,0.1882,0.0991,0.7066863283197075,0.25,147.03109867761046
248.0,99.5418264134097,0.1882,0.0991,0.7066863283197075,0.5,146.16528106398147
248.0,99.5418264134097,0.1882,0.0991,0.7066863283197075,0.75,145.73283964374423
248.0,99.5418264134097,0.1882,0.0991,0.7066863283197075,1.0,145.38004026800394
248.0,99.5418264134097,0.1882,0.14365,0.001,0.25,144.28487274124583
248.0,99.5418264134097,0.1882,0.14365,0.001,0.5,140.20990269769462
248.0,99.5418264134097,0.1882,0.14365,0.001,0.75,136.23204151402325
248.0,99.5418264134097,0.1882,0.14365,0.001,1.0,132.35000709337385
248.0,99.5418264134097,0.1882,0.14365,0.1611177812950031,0.25,144.28487274124583
248.0,99.5418264134097,0.1882,0.14365,0.1611177812950031,0.5,140.20990269769462
248.0,99.5418264134097,0.1882,0.14365,0.1611177812950031,0.75,136.2320415140395
248.0,99.5418264134097,0.1882,0.14365,0.1611177812950031,1.0,132.35000709817862
248.0,99.5418264134097,0.1882,0.14365,0.26330071698522917,0.25,144.28487274124888
248.0,99.5418264134097,0.1882,0.14365,0.26330071698522917,0.5,140.20990396699642
248.0,99.5418264134097,0.1882,0.14365,0.26330071698522917,0.75,136.2321559915419
248.0,99.5418264134097,0.1882,0.14365,0.26330071698522917,1.0,132.35118042393105
